"//
"// COM, set the ComVisible attribute to true on that type."
"// If the service didn't exist, create it."
"// [assembly: AssemblyVersion(""1.0.*"")]"
//      Build Number
//      Major Version"
//      Minor Version 
//      Revision
// Construct a response.
// Create a new service.
// General Information about an assembly is controlled through the following 
// Obtain a response object.
// Open the SCManager on the remote machine and get a handle
// Setting ComVisible to false makes the types in this assembly not visible 
// The following GUID is for the ID of the typelib if this project is exposed to COM
// Version information for an assembly consists of the following four values:
// You can specify all the values or you can default the Build and Revision Numbers "
// associated with an assembly.
// by using the '*' as shown below:
// for that open instance (scManagerHandle).
// set of attributes. Change these attribute values to modify the information
// to COM components.  If you need to access a type in this assembly from 
