"('C', 'Program Files (x86)\\Reference Assemblies\\Microsoft\\Framework\\v3', '.0')"
"('C', 'Program Files (x86)\\Reference Assemblies\\Microsoft\\Framework\\v3', '.5')"
"('C', 'Users\\breens\\Documents\\Visual Studio 2013\\Projects\\Potato\\Potato\\bin\\Debug\\SharpCifs', '.dll')"
"('C', 'Users\\breens\\Documents\\Visual Studio 2013\\Projects\\Potato\\Potato\\bin\\Debug\\SharpCifs', '.pdb')"
"('C', 'Users\\breens\\Documents\\Visual Studio 2013\\Projects\\S', '')"
"('C', 'Users\\breens\\Documents\\Visual Studio 2013\\Projects\\SharpCifs\\SharpCifs\\CSC', '')"
"('C', 'Users\\breens\\Documents\\Visual Studio 2013\\Projects\\St', '')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\Program', '.cs')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Debug\\NHttp', '.dll')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Debug\\NHttp', '.pdb')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\NHttp', '.dll')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\NHttp', '.pdb')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\Potato', '.exe')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\Potato', '.pdb')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\SharpCifs', '.dll')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\bin\\Release\\SharpCifs', '.pdb')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\obj\\Release\\Potato', '.csproj')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\obj\\Release\\Potato', '.exe')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\Potato\\Potato\\obj\\Release\\Potato', '.pdb')"
"('C', 'Users\\breens\\documents\\visual studio 2013\\Projects\\SharpCifs\\Sh', '')"
"('C', 'Windows\\Microsoft', '.NET')"
"('F', 'Potato\\source\\NHttp\\NHttp\\bin\\Debug\\NHttp', '.dll')"
"('F', 'Potato\\source\\NHttp\\NHttp\\bin\\Release\\NHttp', '.dll')"
"('F', 'Potato\\source\\Potato\\Po', '')"
"('F', 'Potato\\source\\Potato\\Potato\\App', '.config')"
"('F', 'Potato\\source\\Potato\\Potato\\Program', '.cs')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug', '')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\NHttp', '.dll')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\NHttp', '.pdb')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\Potato', '.exe')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\Potato', '.pdb')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\SharpCifs', '.dll')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Debug\\SharpCifs', '.pdb')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Release', '')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Release\\NHttp', '.dll')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Release\\NHttp', '.pdb')"
"('F', 'Potato\\source\\Potato\\Potato\\bin\\Release\\Potato', '.exe')"
