"('', 'add_applicationcertificate(args)')"
"('', 'add_applicationpassword(args)')"
"('', 'add_applicationpermission(args)')"
"('', 'add_exclusiongrouptopolicy(args)')"
"('', 'add_groupmember(args)')"
"('', 'add_usertap(args)')"
"('', 'assign_privilegedrole(args)')"
"('', 'backdoor_script(args)')"
"('', 'base64url_encode(data)')"
"('', 'create_application(args)')"
"('', 'create_newuser(args)')"
"('', 'decode_accesstoken(args)')"
"('', 'delete_application(args)')"
"('', 'delete_device(args)')"
"('', 'delete_group(args)')"
"('', 'delete_user(args)')"
"('', 'deploy_maliciousscript(args)')"
"('', 'deploy_maliciousweblink(args)')"
"('', 'deploy_maliciouswin32msi(args)')"
"('', 'display_asrpolicyrules(args)')"
"('', 'display_avpolicyrules(args)')"
"('', 'display_diskencryptionpolicyrules(args)')"
"('', 'display_edrpolicyrules(args)')"
"('', 'display_firewallconfigpolicyrules(args)')"
"('', 'display_firewallrulepolicyrules(args)')"
"('', 'display_lapsaccountprotectionpolicyrules(args)')"
"('', 'display_usergroupaccountprotectionpolicyrules(args)')"
"('', 'does_user_exist(user, method=""Normal"")')"
"('', 'dump_androidapps(args)')"
"('', 'dump_devicemanagementscripts(args)')"
"('', 'dump_iosapps(args)')"
"('', 'dump_macosapps(args)')"
"('', 'dump_owamailbox(args)')"
"('', 'dump_windowsapps(args)')"
"('', 'find_dynamicgroups(args)')"
"('', 'find_privilegedapplications(args)')"
"('', 'find_privilegedroleusers(args)')"
"('', 'find_securitygroups(args)')"
"('', 'find_updatablegroups(args)')"
"('', 'forge_user_agent(device=None, browser=None)')"
"('', 'format_list_style(data)')"
"('', 'get_access_token(token_input)')"
"('', 'get_administrativeunitmember(args)')"
"('', 'get_application(args)')"
"('', 'get_appserviceprincipal(args)')"
"('', 'get_caps(args)')"
"('', 'get_conditionalaccesspolicy(args)')"
"('', 'get_credential_type(username, flow_token=None, original_request=None)')"
"('', 'get_crosstenantaccesspolicy(args)')"
"('', 'get_currentuser(args)')"
"('', 'get_currentuseractivities(args)')"
"('', 'get_devicecategories(args)')"
"('', 'get_devicecompliancepolicies(args)')"
"('', 'get_devicecompliancesummary(args)')"
"('', 'get_deviceconfigurationpolicies(args)')"
"('', 'get_deviceconfigurationpolicysettings(args)')"
"('', 'get_deviceconfigurations(args)')"
"('', 'get_deviceenrollmentconfigurations(args)')"
