"Username, password, success ? ""Correct"" : ""Wrong"");"
"Username.Font = new System.Drawing.Font(""Segoe UI Semilight"", 39.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
"Username.Location = new System.Drawing.Point(3, 206);"
"Username.Name = ""lblUsername"";"
"Username.Size = new System.Drawing.Size(694, 106);"
"Username.Text = ""User"";"
Username = Environment.UserName;
Username = new System.Windows.Forms.Label();
Username = user.SamAccountName;
Username.BackColor = System.Drawing.Color.Transparent;
Username.Dock = System.Windows.Forms.DockStyle.Fill;
Username.ForeColor = System.Drawing.Color.White;
Username.TabIndex = 1;
Username.Text = DisplayName;
Username.Text = Username;
Username.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
