"('C', 'Users', '')"
"('C', 'Users\\Public\\Documents\\Amnesiac', '')"
"('C', 'Users\\Public\\Documents\\Amnesiac\\Payloads', '')"
"('C', 'Users\\Public\\Documents\\RDPLog', '.exe')"
"('C', 'Windows\\System32\\cmd', '.exe')"
"('M', 'SOFTWARE\\Microsoft\\Windows Defender\\Exclusions\\Paths', '')"
"('c', 'Users\\Public\\Documents ', '')"
"('c', 'Users\\Public\\Documents', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Clipboard', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Downloads', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\History', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Keylogger', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Monitor_TGTs', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Screenshots', '')"
"('c', 'Users\\Public\\Documents\\Amnesiac\\Scripts', '')"
"('c', 'Users\\Public\\Documents\\LocalAdminAccess', '.txt')"
"('c', 'Users\\Public\\Documents\\RDP_log', '.txt')"
"('c', 'windows\\system32\\cmd', '.exe')"
