"std::wcout << L""[+] Created a remote GAC file stream"" << std::endl;"
"std::wcout << L""[+] Created an authenticated IMsiCustomAction hosted on MSIEXEC.exe - PID "" << outServerPid << std::endl;"
"std::wcout << L""[+] Created an authenticated IMsiServer on "" << argv[1] << std::endl;"
"std::wcout << L""[+] Executed "" << payload_gac_path << L""'s InitializeEmbeddedUI export"" << std::endl;"
"std::wcout << L""[+] InitializeEmbeddedUI returned: "" << pRetCode << std::endl;"
"std::wcout << L""[+] Loaded "" << payload_gac_path << L"" to the remote MSIEXEC.exe - PID "" << outServerPid << std::endl;"
"std::wcout << L""[+] Locally processed "" << asmblyPath << std::endl;"
"std::wcout << L""[+] Uploaded "" << asmblyPath << L"" to the remote GAC path: "" << payload_gac_path << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << GetLastError() << L"" Opening "" << asmblyPath << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << GetLastError() << L"" Reading "" << asmblyPath << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << GetLastError() << L"" Running GetFileSize on "" << asmblyPath << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << GetLastError() << L"" While creating an IMsiServer on "" << argv[1] << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->LoadEmbeddedDLL"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTAddAssemblyInstallComponent"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTCommitAssemblies"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTCommitAssemblyStream"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTCreateAssemblyFileStream"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTGetAssemblyCacheItem"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Calling IMsiCustomAction->URTWriteAssemblyBits"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Setting authentication on created IMsiCustomAction"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" Setting authentication on created IMsiServer"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << hr << L"" authedAction->CallInitDLL"" << std::endl;"
"std::wcout << L""[-] ERROR: 0x"" << std::hex << msiresult << L"" Calling CreateCustomActionServer. Make sure you are on the same domain/forest with target."" << std::endl;"
