"//
"// <param name=""disposing"">true if managed resources should be disposed; otherwise, false.</param>"
"// COM, set the ComVisible attribute to true on that type."
"// [assembly: AssemblyVersion(""1.0.*"")]"
//      Build Number
//      Major Version"
//      Minor Version
//      Revision
// </summary>
// <summary>
// <summary> 
// BadWindowsService
// Clean up any resources being used.
// General Information about an assembly is controlled through the following
// ProjectInstaller
// Required designer variable.
// Required method for Designer support - do not modify
// Required method for Designer support - do not modify 
// Run installer
// Setting ComVisible to false makes the types in this assembly not visible
// Synchronously read the standard output of the spawned process.
// The following GUID is for the ID of the typelib if this project is exposed to COM
// The main entry point for the application.
// Verify elevation
// Version information for an assembly consists of the following four values:
// Write the redirected output to this application's window.
// You can specify all the values or you can default the Build and Revision Numbers"
// add C:\Windows\Temp to the start of the PATH environment variable
// add directory to path variable
// associated with an assembly.
// by using the '*' as shown below:
// copy DLL to destination
// copy executable to destination
// create C:\TEMP
// create it
// create parent directory
// create service directory with full control
// execute it
// get func address
// grant full control
// grant full control over the service's registry key
// ignore
// load module
// marshal function pointer
// modify service binpath to be an unquoted path
// modify service permissions
// run the loops
// serviceInstaller1
// serviceProcessInstaller1
// set new permissions on file
// set of attributes. Change these attribute values to modify the information
// set working directory to C:\Temp
// simulate some other work
// start the service
// the contents of this method with the code editor.
// to COM components.  If you need to access a type in this assembly from
