"(':', '-----BEGIN')"
"(':', 'InitString')"
"(':', 'admin-token-t8m2n')"
"(':', 'aliyun-acr-credential-helper-token-jlc5m')"
"(':', 'chompie1337')"
"(':', 'cloud-config.conf')"
"(':', 'cloud-controller-manager-token-hrbpn')"
"(':', 'coredns-token-d79rf')"
"(':', 'default-token-cmtwb')"
"(':', 'flannel-token-pblrl')"
"(':', 'kube-proxy-token-9ngpd')"
"(':', 'metadata.name')"
"(':', 'nginx-ingress-controller-token-whd5r')"
"(':', 'rbac.authorization.k8s.io')"
"(':', 'ringSchedulingIgnoredDuringExecution')"
"(':', 'saleemrashid')"
"(':', 'v1.16.6-aliyun.1')"
"(':=', 'logPageSubString')"
"('=', 'AlwaysAllow')"
"('=', 'conf.K8sSATokenDefaultPath')"
"('=', 'defaultEtcdCertKey')"
