"('', 'Crypto.Cipher', 'AES', '')"
"('', 'Crypto.Random', 'get_random_bytes', '')"
"('', 'Crypto.Util.Padding', 'pad', '')"
"('', '__future__', 'division', '')"
"('', '__future__', 'print_function', '')"
"('', 'cmd2', 'Bg', '')"
"('', 'cmd2', 'Statement', '')"
"('', 'getpass', 'getpass', '')"
"('', 'impacket.dcerpc.v5', 'tsch', '')"
"('', 'impacket.dcerpc.v5.dtypes', 'NULL', '')"
"('', 'impacket.dcerpc.v5.rpcrt', 'RPC_C_AUTHN_GSS_NEGOTIATE', '')"
"('', 'impacket.examples', 'logger', '')"
"('', 'impacket.examples.utils', 'parse_target', '')"
"('', 'impacket.krb5.keytab', 'Keytab', '')"
"('', 'libs.tsch', 'TSCH_EXEC', '')"
"('argparse', '', '', '')"
"('base64', '', '', '')"
"('cmd2', '', '', '')"
"('codecs', '', '', '')"
"('logging', '', '', '')"
"('os', '', '', '')"
"('random', '', '', '')"
"('string', '', '', '')"
"('sys', '', '', '')"
"('time', '', '', '')"
"('traceback', '', '', '')"
