"('C', 'Users\\Administrator\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\Cookies to C', '')"
"('C', 'Users\\Administrator\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\History to C', '')"
"('C', 'Users\\Administrator\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\Login Data to C', '')"
"('C', 'Users\\Administrator\\AppData\\Local\\Temp\\tmp6B9F', '.tmp')"
"('C', 'Users\\Administrator\\AppData\\Local\\Temp\\tmp6D94', '.tmp')"
"('C', 'Users\\Administrator\\AppData\\Local\\Temp\\tmp6E32', '.tmp')"
"('C', 'Users\\Administrator\\Desktop', '')"
"('C', 'Users\\Administrator\\Favorites\\Sign in to GitHub ', '')"
"('e', 'n', '')"
"('g', 'n', '')"
"('s', 'n', '')"
