"('A', '5', '')"
"('A', 'e', '')"
"('A', 'm', '')"
"('B', 'D', '')"
"('B', 'Q', '')"
"('C', 'Documents and Settings', '')"
"('C', 'Go', '')"
"('C', 'PS', '')"
"('C', 'Program Files\\npsCertOpenSystemStoreWChangeServiceConfigWCheckTokenMembershipCreateProcessAsUserWCryptAcquireContextWDoubleLongLeftArrow', '')"
"('C', 'SharpGPOAbuse', '.pdb')"
"('C', 'Users', '')"
"('C', 'Users\\Administrator\\Desktop\\dev\\BrowserGhost\\obj\\Release\\BrowserGhost', '.pdb')"
"('C', 'Users\\Dwight\\Google Drive\\Development\\SharpWeb\\obj\\Debug\\SharpWeb', '.pdb')"
"('C', 'Users\\HP\\Desktop\\CSharp-Tools-master\\SharpOXID-Find\\SharpOXID-Find\\obj\\Release\\SharpOXID-Find', '.pdb')"
"('C', 'Users\\Rohan\\Documents\\GitHub\\SharpHound3\\SharpHound3\\obj\\Release\\SharpHound', '.pdb')"
"('C', 'Users\\User\\Source\\Repos\\bitsadmin\\nopowershell\\Source\\NoPowerShell\\obj\\x86\\Release\\NoPowerShell', '.pdb')"
"('C', 'Users\\User\\source\\repos\\pkb1s\\SharpClipHistory\\SharpClipHistory\\obj\\Debug\\SharpClipHistory', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\Adamantium-Thief-master\\Stealer\\Stealer\\obj\\Debug\\Stealer', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\BlockEtw-master\\blocketw\\obj\\Release\\blocketw', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\CSharp-Tools-master\\CSharp-Tools-master\\SharpSCShell\\SharpSCshell\\obj\\Release\\SharpSCshell', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\CSharp-Tools-master\\SPNSearcher\\SPNSearcher\\obj\\Release\\SPNSearcher', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\CSharp-Tools-master\\SharpChassisType\\SharpChassisType\\obj\\Release\\SharpChassisType', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\CSharp-Tools-master\\WeblogicRCE\\WeblogicRCE\\obj\\Release\\WeblogicRCE', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\DecryptTeamViewer-master\\DecryptTeamViewer-master\\DecryptTeamViewer\\obj\\Release\\DecryptTeamViewer', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\Disable-Windows-Defender-master\\Disable-Windows-Defender\\obj\\Release\\Disable-Windows-Defender', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\Gopher-master (1)\\Gopher-master\\obj\\Release\\Gopher', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\ILMerge-master\\ILMerge-master\\ILMerge\\bin\\Release\\net452\\MaceTraps', '.pdb')"
"('C', 'Users\\XuanJian\\Desktop\\NoAmci-master\\NoAmci\\NoAmci\\obj\\Release\\NoAmci', '.pdb')"
