"C:\Payload\agent.exe"""" /order:2"");"
"C:\Payload\agent.exe"""" as the second entry:"");"
"C:\Payload\backdoor.exe"""" /argument:""""--exec ls"""""");"
"C:\Payload\backdoor.exe"""" /oldaction:""""C:\Windows\notepad.exe"""""");"
"C:\Payload\backdoor.exe"""" with argument """"--exec ls"""":"");"
"C:\Windows\System32\Tasks\"" + taskName);"
"C:\Windows\System32\Tasks\\[task name]"""
"C:\Windows\notepad.exe"""" to """"C:\Payload\backdoor.exe"""":"");"
"C:\Windows\notepad.exe""`"
"c:\temp\payload.dll /remoteserver:TARGET-PC01"");"
"c:\temp\payload.dll /user:netero1010"");"
c:\temp\payload.dll /remoteserver:TARGET-PC01`
c:\temp\payload.dll /user:netero1010`
