"('', '', '', 'from .obfuscate import (')"
"('', '', '', 'from cryptography.hazmat.primitives.serialization import (')"
"('', '', '', 'from powerview.lib.dns import (')"
"('', '', '', 'from powerview.lib.resolver import (')"
"('', '', '', 'from powerview.modules.ldapattack import (')"
"('', '', '', 'from powerview.utils.certificate import (')"
"('', '', '', 'from powerview.utils.constants import (')"
"('', '', '', 'from powerview.utils.helpers import (')"
"('', '', '', 'from powerview.utils.helpers import *')"
"('', '', '', 'from powerview.utils.native import *')"
"('', 'Cryptodome.Cipher', 'ARC4', '')"
"('', 'Cryptodome.Hash', 'MD4', '')"
"('', '__future__', 'division', '')"
"('', '__future__', 'print_function', '')"
"('', '__future__', 'unicode_literals', '')"
"('', 'argparse', 'Namespace', '')"
"('', 'binascii', 'hexlify', '')"
"('', 'binascii', 'unhexlify', '')"
"('', 'collections', 'abc', '')"
"('', 'contextlib', 'redirect_stdout', '')"
"('', 'cryptography', 'x509', '')"
"('', 'cryptography.hazmat.primitives.asymmetric', 'rsa', '')"
"('', 'datetime', 'date', '')"
"('', 'datetime', 'datetime', '')"
"('', 'datetime', 'timedelta', '')"
"('', 'dateutil.relativedelta', 'relativedelta', '')"
"('', 'dns', 'resolver', '')"
"('', 'dsinternals.common.cryptography.X509Certificate2', 'X509Certificate2', '')"
"('', 'dsinternals.common.data.hello.KeyCredential', 'KeyCredential', '')"
"('', 'dsinternals.system.DateTime', 'DateTime', '')"
"('', 'dsinternals.system.Guid', 'Guid', '')"
"('', 'enum', 'Enum', '')"
"('', 'flask', 'Flask', '')"
"('', 'getpass', 'getpass', '')"
"('', 'impacket', 'LOG', '')"
"('', 'impacket', 'nt_errors', '')"
"('', 'impacket', 'version', '')"
"('', 'impacket.dcerpc.v5', 'samr', '')"
"('', 'impacket.dcerpc.v5', 'srvs', '')"
"('', 'impacket.dcerpc.v5', 'transport', '')"
"('', 'impacket.dcerpc.v5.ndr', 'NULL', '')"
"('', 'impacket.dcerpc.v5.rpcrt', 'DCERPCException', '')"
"('', 'impacket.dcerpc.v5.samr', 'UF_ACCOUNTDISABLE', '')"
"('', 'impacket.examples', 'logger', '')"
"('', 'impacket.examples.ldap_shell', 'LdapShell', '')"
"('', 'impacket.examples.ntlmrelayx.attacks', 'ProtocolAttack', '')"
"('', 'impacket.examples.ntlmrelayx.clients.ldaprelayclient', 'LDAPRelayClient', '')"
"('', 'impacket.examples.ntlmrelayx.servers.httprelayserver', 'HTTPRelayServer', '')"
"('', 'impacket.examples.ntlmrelayx.utils.config', 'NTLMRelayxConfig', '')"
"('', 'impacket.examples.ntlmrelayx.utils.targetsutils', 'TargetsProcessor', '')"
"('', 'impacket.examples.ntlmrelayx.utils.tcpshell', 'TcpShell', '')"
"('', 'impacket.examples.utils', 'parse_credentials', '')"
"('', 'impacket.krb5', 'constants', '')"
"('', 'impacket.krb5.asn1', 'AP_REQ', '')"
"('', 'impacket.krb5.asn1', 'AS_REQ', '')"
"('', 'impacket.krb5.asn1', 'TGS_REP', '')"
"('', 'impacket.krb5.ccache', 'CCache', '')"
"('', 'impacket.krb5.crypto', 'Key', '')"
"('', 'impacket.krb5.gssapi', 'CheckSumField', '')"
"('', 'impacket.krb5.gssapi', 'KRB5_AP_REQ', '')"
"('', 'impacket.krb5.kerberosv5', 'KerberosError', '')"
"('', 'impacket.krb5.kerberosv5', 'getKerberosTGT', '')"
"('', 'impacket.krb5.types', 'KerberosTime', '')"
"('', 'impacket.krb5.types', 'Principal', '')"
"('', 'impacket.ldap', 'ldap', '')"
"('', 'impacket.ldap', 'ldaptypes', '')"
"('', 'impacket.ldap.ldaptypes', 'ACCESS_ALLOWED_OBJECT_ACE', '')"
"('', 'impacket.ldap.ldaptypes', 'SR_SECURITY_DESCRIPTOR', '')"
"('', 'impacket.nt_errors', 'STATUS_SUCCESS', '')"
"('', 'impacket.ntlm', 'NTLMAuthChallenge', '')"
"('', 'impacket.ntlm', 'compute_lmhash', '')"
"('', 'impacket.smb3structs', 'FILE_READ_DATA', '')"
"('', 'impacket.smbconnection', 'SMBConnection', '')"
"('', 'impacket.smbconnection', 'SessionError', '')"
"('', 'impacket.spnego', 'SPNEGO_NegTokenInit', '')"
"('', 'impacket.structure', 'Structure', '')"
"('', 'impacket.uuid', 'bin_to_string', '')"
"('', 'impacket.uuid', 'string_to_bin', '')"
"('', 'io', 'BytesIO', '')"
"('', 'io', 'StringIO', '')"
"('', 'ldap3', 'SUBTREE', '')"
"('', 'ldap3.core.results', 'RESULT_SUCCESS', '')"
"('', 'ldap3.core.results', 'RESULT_UNWILLING_TO_PERFORM', '')"
"('', 'ldap3.extend', 'StandardExtendedOperations', '')"
"('', 'ldap3.extend.microsoft', 'addMembersToGroups', '')"
"('', 'ldap3.extend.standard.PagedSearch', 'paged_search_generator', '')"
"('', 'ldap3.operation', 'bind', '')"
"('', 'ldap3.protocol.formatters.formatters', 'format_sid', '')"
"('', 'ldap3.protocol.microsoft', 'security_descriptor_control', '')"
"('', 'ldap3.utils.ciDict', 'CaseInsensitiveDict', '')"
"('', 'ldap3.utils.conv', 'escape_filter_chars', '')"
"('', 'os', 'system', '')"
"('', 'powerview', 'PowerView', '')"
"('', 'powerview._version', 'BANNER', '')"
"('', 'powerview._version', '__version__', '')"
"('', 'powerview.lib.kerberosv5', 'getKerberosTGT', '')"
"('', 'powerview.lib.ldap3.extend', 'CustomExtendedOperationsRoot', '')"
"('', 'powerview.lib.reg', 'RemoteOperations', '')"
"('', 'powerview.lib.samr', 'SamrObject', '')"
"('', 'powerview.modules.addcomputer', 'ADDCOMPUTER', '')"
"('', 'powerview.modules.ca', 'CAEnum', '')"
"('', 'powerview.modules.dacledit', 'DACLedit', '')"
"('', 'powerview.modules.gmsa', 'GMSA', '')"
"('', 'powerview.modules.gpo', 'GPO', '')"
