"('C', 'Program Files (x86)\\Reference Assemblies\\Microsoft\\Framework', '')"
"('C', 'Program Files (x86)\\Reference Assemblies\\Microsoft\\Framework\\v3', '.0')"
"('C', 'Program Files (x86)\\Reference Assemblies\\Microsoft\\Framework\\v3', '.5')"
"('C', 'Users\\HP\\Desktop\\ConsoleApplication3\\ConsoleApplication3\\Newtonsoft', '.Json')"
"('C', 'WINDOWS\\Microsoft', '.Net')"
"('C', 'Windows\\Microsoft', '.NET')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\app', '.config')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Debug', '')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Debug\\Newtonsoft', '.Json')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Debug\\SharpAVKB', '.exe')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Debug\\SharpAVKB', '.pdb')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Release', '')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Release\\Newtonsoft', '.Json')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Release\\SharpAVKB', '.exe')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\bin\\Release\\SharpAVKB', '.pdb')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Debug\\DesignTimeResolveAssemblyReferences', '.cache')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Debug\\SharpAVKB', '.csproj')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Debug\\SharpAVKB', '.exe')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Debug\\SharpAVKB', '.pdb')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Release\\DesignTimeResolveAssemblyReferences', '.cache')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Release\\SharpAVKB', '.csproj')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Release\\SharpAVKB', '.exe')"
"('D', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Release\\SharpAVKB', '.pdb')"
"('d', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\Program', '.cs')"
"('d', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Debug\\SharpAVKB', '.pdb')"
"('d', 'vscode\\c_test\\SharpAVKB\\SharpAVKB\\obj\\Release\\SharpAVKB', '.pdb')"
"('d', 'vscode\\c_test\\sharpavkb\\sharpavkb\\program', '.cs')"
