"(' ', '""  Certificate: $CERT_PATH""')"
"(' ', '""  Key: $KEY_PATH""')"
"(' ', '""Certbot failed to generate the certificate.""')"
"(' ', '""Certificate and key already exist. Skipping Certbot execution.""')"
"(' ', '""Certificate and key copied to:""')"
"(' ', '""Certificate successfully generated.""')"
"(' ', '""Error: EXTERNAL_IP is not set or is empty""')"
"(' ', '""Error: SERVER_FQDN is not set or is empty""')"
"(' ', '""SKIP_CERTBOT is set. Skipping Certbot execution.""')"
"('\n', '""Starting nachovpn server""')"
