"('', 'BlockingQueue.h')"
"('', 'IStorageTrigger.h')"
"('', 'LocalNegotiator.h')"
"('', 'MSFRottenPotato.h')"
"('', 'Objidl.h')"
"('', 'stdafx.h')"
"('', 'targetver.h')"
"('SDKDDKVer.h', '')"
"('UserEnv.h', '')"
"('WinSafer.h', '')"
"('accctrl.h', '')"
"('aclapi.h', '')"
"('assert.h', '')"
"('iostream', '')"
"('mutex', '')"
"('queue', '')"
"('schannel.h', '')"
"('security.h', '')"
"('stdio.h', '')"
"('stdlib.h', '')"
"('string', '')"
"('tchar.h', '')"
"('wchar.h', '')"
"('windows.h', '')"
"('winsock2.h', '')"
"('ws2tcpip.h', '')"
