"('C', 'Program Files (x86)\\AnyDesk\\AnyDesk', '.exe')"
"('C', 'Program Files\\AnyDesk\\AnyDesk', '.exe')"
"('C', 'Users\\Administrator\\Desktop', '')"
"('C', 'Users\\Alex\\AppData\\Local\\AnyDesk', '')"
"('C', 'Users\\Vlex\\Desktop', '')"
"('C', 'Users\\Vlex\\Desktop\\keystrokes', '.txt')"
"('C', 'Windows\\System32\\fodhelper', '.exe')"
"('C', 'Windows\\Tasks', '')"
"('C', 'Windows\\Tasks\\AnyDesk', '.exe')"
"('C', 'Windows\\Tasks\\id', '.txt')"
"('U', 'Software\\Classes\\ms-settings', '')"
"('U', 'Software\\Classes\\ms-settings\\Shell\\Open\\command', '')"
