"('C', 'Inetpub\\nc', '.exe')"
"('C', 'Program Files\\somepath', '')"
"('C', 'Program Files\\somepath\\example', '.exe')"
"('C', 'Users', '')"
"('C', 'WINDOWS\\System32\\cmd', '.exe')"
"('C', 'Windows', '')"
"('C', 'Windows\\Panther\\Unattended', '.xml')"
"('C', 'Windows\\System32\\config\\RegBack\\SAM', '')"
"('C', 'Windows\\System32\\drivers\\etc\\hosts (dns entries)', '')"
"('C', 'Windows\\System32\\drivers\\etc\\networks (network settings)', '')"
"('C', 'Windows\\System32\\license', '.rtf')"
"('C', 'Windows\\WindowsUpdate', '.log')"
"('C', 'Windows\\debug\\NetSetup', '.log')"
"('C', 'Windows\\iis6', '.log')"
"('C', 'Windows\\repair\\sam', '')"
"('C', 'Windows\\repair\\security', '')"
"('C', 'Windows\\repair\\software', '')"
"('C', 'Windows\\repair\\system', '')"
"('C', 'Windows\\system32\\config\\AppEvent', '.Evt')"
"('C', 'Windows\\system32\\config\\SAM (only really useful if you have access to the files while the machine is off)', '')"
"('C', 'Windows\\system32\\config\\SecEvent', '.Evt')"
"('C', 'Windows\\system32\\config\\default', '.sav')"
"('C', 'Windows\\system32\\config\\security', '.sav')"
"('C', 'Windows\\system32\\config\\software', '.sav')"
"('C', 'Windows\\system32\\config\\system', '.sav')"
"('C', 'Windows\\system32\\inetsrv\\config\\applicationHost', '.config')"
"('C', 'Windows\\system32\\inetsrv\\config\\schema\\ASPNET_schema', '.xml')"
"('C', 'Windows\\system32\\logfiles\\httperr\\httperr1', '.log')"
"('C', 'Windows\\win', '.ini')"
"('C', 'evil', '.msi')"
"('C', 'inetpub\\wwwroot\\Web', '.config')"
"('C', 'path\\to\\evil', '.dll')"
"('C', 'sysprep', '.inf')"
"('C', 'sysprep\\sysprep', '.inf')"
"('C', 'sysprep\\sysprep', '.xml')"
"('C', 'temp\\evil', '.exe')"
"('C', 'tmp\\Sherlock', '.ps1')"
"('C', 'windows\\system32\\cmd', '.exe')"
"('c', 'windows\\system32\\notepad', '.exe')"
"('n', 'localhost\\Client\\TrustedHosts', '')"
