"UserName = """";"
"UserNameLabel.Font = new System.Drawing.Font(""Segoe UI"", 33F);"
"UserNameLabel.Location = new System.Drawing.Point(246, 217);"
"UserNameLabel.MinimumSize = new System.Drawing.Size(403, 0);"
"UserNameLabel.Name = ""UserNameLabel"";"
"UserNameLabel.Size = new System.Drawing.Size(403, 60);"
"UserNameLabel.Text = ""label2"";"
UserName = ConvertHex(ByteArrayToString(user));
UserNameLabel = new System.Windows.Forms.Label();
UserNameLabel.Anchor = System.Windows.Forms.AnchorStyles.None;
UserNameLabel.AutoSize = true;
UserNameLabel.BackColor = Color.Transparent;
UserNameLabel.ForeColor = System.Drawing.Color.White;
UserNameLabel.TabIndex = 4;
UserNameLabel.Text = userName;
UserNameLabel.TextAlign = System.Drawing.ContentAlignment.MiddleCenter;
UserNameLabel.Top = usernameh;
userName = Environment.UserName;
username = strlist[0];
usernameh = (Convert.ToInt32(Screen.PrimaryScreen.Bounds.Height) / 100) * 50;
usernameloch = (Convert.ToInt32(Screen.PrimaryScreen.Bounds.Height) / 100) * 64;
