"PasswordButton.Location = new System.Drawing.Point(597, 324);"
"PasswordButton.Name = ""SubmitPasswordButton"";"
"PasswordButton.Size = new System.Drawing.Size(45, 38);"
"PasswordTextBox.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 20.25F);"
"PasswordTextBox.Location = new System.Drawing.Point(244, 324);"
"PasswordTextBox.Name = ""PasswordTextBox"";"
"PasswordTextBox.Size = new System.Drawing.Size(364, 38);"
PasswordButton = new System.Windows.Forms.Button();
PasswordButton.Anchor = System.Windows.Forms.AnchorStyles.None;
PasswordButton.AutoSize = true;
PasswordButton.BackColor = System.Drawing.Color.Transparent;
PasswordButton.BackgroundImage = global::SharpLocker.Properties.Resources.arrow;
PasswordButton.BackgroundImageLayout = System.Windows.Forms.ImageLayout.Stretch;
PasswordButton.Click += new System.EventHandler(this.SubmitPasswordButton_Click);
PasswordButton.TabIndex = 9;
PasswordButton.Top = buttonh;
PasswordButton.UseVisualStyleBackColor = false;
PasswordChecker [opdsealey](https://github.com/opdsealey/NetNTLMv2PasswordChecker)
PasswordTextBox = new System.Windows.Forms.TextBox();
PasswordTextBox.Anchor = System.Windows.Forms.AnchorStyles.None;
PasswordTextBox.ForeColor = System.Drawing.SystemColors.WindowFrame;
PasswordTextBox.TabIndex = 6;
PasswordTextBox.TextChanged += new System.EventHandler(this.PasswordTextBox_TextChanged);
PasswordTextBox.Top = usernameloch;
PasswordTextBox.UseSystemPasswordChar = true;
password = PasswordTextBox.Text;
